"","line","lyric","element","track_name","album_name"
"6758",22,"I see the high fives between the bad guys","Verse 2","Miss Americana & The Heartbreak Prince","Lover"
"6759",23,"Leave with my head hung, you are the only one","Verse 2","Miss Americana & The Heartbreak Prince","Lover"
"6760",24,"Who seems to care","Verse 2","Miss Americana & The Heartbreak Prince","Lover"
"6761",25,"American stories burning before me","Verse 2","Miss Americana & The Heartbreak Prince","Lover"
"6762",26,"I'm feeling helpless, the damsels are depressed","Verse 2","Miss Americana & The Heartbreak Prince","Lover"
"6763",27,"Boys will be boys then, where are the wise men?","Verse 2","Miss Americana & The Heartbreak Prince","Lover"
"6764",28,"Darling, I'm scared (Ah)","Verse 2","Miss Americana & The Heartbreak Prince","Lover"
"6765",29,"No cameras catch my muffled cries","Pre-Chorus 2","Miss Americana & The Heartbreak Prince","Lover"
"6766",30,"I counted days, I counted miles","Pre-Chorus 2","Miss Americana & The Heartbreak Prince","Lover"
"6767",31,"To see you there, to see you there","Pre-Chorus 2","Miss Americana & The Heartbreak Prince","Lover"
"6768",32,"And now the storm is coming, but","Pre-Chorus 2","Miss Americana & The Heartbreak Prince","Lover"
"6769",33,"It's you and me, that's my whole world","Chorus","Miss Americana & The Heartbreak Prince","Lover"
"6770",34,"They whisper in the hallway, ""She's a bad, bad girl"" (Okay)","Chorus","Miss Americana & The Heartbreak Prince","Lover"
"6771",35,"The whole school is rolling fake dice","Chorus","Miss Americana & The Heartbreak Prince","Lover"
"6772",36,"You play stupid games, you win stupid prizes","Chorus","Miss Americana & The Heartbreak Prince","Lover"
"6773",37,"It's you and me, there's nothing like this","Chorus","Miss Americana & The Heartbreak Prince","Lover"
"6774",38,"Miss Americana and The Heartbreak Prince (Okay)","Chorus","Miss Americana & The Heartbreak Prince","Lover"
"6775",39,"We're so sad, we paint the town blue","Chorus","Miss Americana & The Heartbreak Prince","Lover"
"6776",40,"Voted most likely to run away with you","Chorus","Miss Americana & The Heartbreak Prince","Lover"
"6777",41,"And I don't want you to (Go), I don't really wanna (Fight)","Bridge","Miss Americana & The Heartbreak Prince","Lover"
"6778",42,"'Cause nobody's gonna (Win), I think you should come home","Bridge","Miss Americana & The Heartbreak Prince","Lover"
"6779",43,"And I don't want you to (Go), I don't really wanna (Fight)","Bridge","Miss Americana & The Heartbreak Prince","Lover"
"6780",44,"'Cause nobody's gonna (Win), I think you should come home","Bridge","Miss Americana & The Heartbreak Prince","Lover"
"6781",45,"And I don't want you to (Go), I don't really wanna (Fight)","Bridge","Miss Americana & The Heartbreak Prince","Lover"
"6782",46,"'Cause nobody's gonna (Win), just thought you should know","Bridge","Miss Americana & The Heartbreak Prince","Lover"
"6783",47,"And I'll never let you (Go) 'cause I know this is a (Fight)","Bridge","Miss Americana & The Heartbreak Prince","Lover"
"6784",48,"That someday we're gonna (Win)","Bridge","Miss Americana & The Heartbreak Prince","Lover"
"6785",49,"It's you and me, that's my whole world","Chorus","Miss Americana & The Heartbreak Prince","Lover"
"6786",50,"They whisper in the hallway, ""She's a bad, bad girl""","Chorus","Miss Americana & The Heartbreak Prince","Lover"
"6787",51,"Oh, I just thought you should know (You should know)","Chorus","Miss Americana & The Heartbreak Prince","Lover"
"6788",52,"It's you and me, there's nothing like this (Like this)","Chorus","Miss Americana & The Heartbreak Prince","Lover"
"6789",53,"Miss Americana and The Heartbreak Prince (Okay)","Chorus","Miss Americana & The Heartbreak Prince","Lover"
"6790",54,"We're so sad, we paint the town blue (Paint it blue)","Chorus","Miss Americana & The Heartbreak Prince","Lover"
"6791",55,"Voted most likely to run away with you","Chorus","Miss Americana & The Heartbreak Prince","Lover"
"6792",56,"And I don't want you to (Go), I don't really wanna (Fight)","Post-Chorus","Miss Americana & The Heartbreak Prince","Lover"
"6793",57,"'Cause nobody's gonna (Win), I think you should come home","Post-Chorus","Miss Americana & The Heartbreak Prince","Lover"
"6794",58,"And I'll never let you (Go) 'cause I know this is a (Fight)","Post-Chorus","Miss Americana & The Heartbreak Prince","Lover"
"6795",59,"That someday we're gonna (Win), just thought you should know","Post-Chorus","Miss Americana & The Heartbreak Prince","Lover"
"6796",60,"It's you and me, that's my whole world","Outro","Miss Americana & The Heartbreak Prince","Lover"
"6797",61,"They whisper in the hallway, ""She's a bad, bad girl""","Outro","Miss Americana & The Heartbreak Prince","Lover"
"6798",62,"""She's a bad, bad girl""","Outro","Miss Americana & The Heartbreak Prince","Lover"
"6799",1,"The moon is high","Verse 1","Paper Rings","Lover"
"6800",2,"Like your friends were the night that we first met","Verse 1","Paper Rings","Lover"
"6801",3,"Went home and tried to stalk you on the internet","Verse 1","Paper Rings","Lover"
"6802",4,"Now I've read all of the books beside your bed","Verse 1","Paper Rings","Lover"
"6803",5,"The wine is cold","Verse 1","Paper Rings","Lover"
"6804",6,"Like the shoulder that I gave you in the street","Verse 1","Paper Rings","Lover"
"6805",7,"Cat and mouse for a month or two or three","Verse 1","Paper Rings","Lover"
"6806",8,"Now I wake up in the night and watch you breathe","Verse 1","Paper Rings","Lover"
"6807",9,"(Ayy)","Pre-Chorus","Paper Rings","Lover"
"6808",10,"Kiss me once 'cause you know I had a long night (Oh)","Pre-Chorus","Paper Rings","Lover"
"6809",11,"Kiss me twice 'cause it's gonna be alright (Uh)","Pre-Chorus","Paper Rings","Lover"
"6810",12,"Three times 'cause I waited my whole life (1, 2, 1, 2, 3, 4)","Pre-Chorus","Paper Rings","Lover"
"6811",13,"I like shiny things, but I'd marry you with paper rings","Chorus","Paper Rings","Lover"
"6812",14,"Uh huh, that's right","Chorus","Paper Rings","Lover"
"6813",15,"Darling, you're the one I want, and","Chorus","Paper Rings","Lover"
"6814",16,"I hate accidents except when we went from friends to this","Chorus","Paper Rings","Lover"
"6815",17,"Uh huh, that's right","Chorus","Paper Rings","Lover"
"6816",18,"Darling, you're the one I want","Chorus","Paper Rings","Lover"
"6817",19,"In paper rings, in picture frames, in dirty dreams","Chorus","Paper Rings","Lover"
"6818",20,"Oh, you're the one I want","Chorus","Paper Rings","Lover"
"6819",21,"In the winter, in the icy outdoor pool","Verse 2","Paper Rings","Lover"
"6820",22,"When you jumped in first, I went in too","Verse 2","Paper Rings","Lover"
"6821",23,"I'm with you even if it makes me blue","Verse 2","Paper Rings","Lover"
"6822",24,"Which takes me back","Verse 2","Paper Rings","Lover"
"6823",25,"To the color that we painted your brother's wall","Verse 2","Paper Rings","Lover"
"6824",26,"Honey, without all the exes, fights, and flaws","Verse 2","Paper Rings","Lover"
"6825",27,"We wouldn't be standing here so tall, so","Verse 2","Paper Rings","Lover"
"6826",28,"(Ayy)","Pre-Chorus","Paper Rings","Lover"
"6827",29,"Kiss you once 'cause I know you had a long night (Oh)","Pre-Chorus","Paper Rings","Lover"
"6828",30,"Kiss you twice 'cause it's gonna be alright (Uh)","Pre-Chorus","Paper Rings","Lover"
"6829",31,"Three times 'cause you waited your whole life (1, 2, 1, 2, 3, 4)","Pre-Chorus","Paper Rings","Lover"
"6830",32,"Ah","Pre-Chorus","Paper Rings","Lover"
"6831",33,"I like shiny things, but I'd marry you with paper rings","Chorus","Paper Rings","Lover"
"6832",34,"Uh huh, that's right","Chorus","Paper Rings","Lover"
"6833",35,"Darling, you're the one I want, and","Chorus","Paper Rings","Lover"
"6834",36,"I hate accidents except when we went from friends to this","Chorus","Paper Rings","Lover"
"6835",37,"Uh huh, that's right","Chorus","Paper Rings","Lover"
"6836",38,"Darling, you're the one I want","Chorus","Paper Rings","Lover"
"6837",39,"In paper rings, in picture frames, in dirty dreams","Chorus","Paper Rings","Lover"
"6838",40,"Oh, you're the one I want","Chorus","Paper Rings","Lover"
"6839",41,"I want to drive away with you","Bridge","Paper Rings","Lover"
"6840",42,"I want your complications too","Bridge","Paper Rings","Lover"
"6841",43,"I want your dreary Mondays","Bridge","Paper Rings","Lover"
"6842",44,"Wrap your arms around me, baby boy","Bridge","Paper Rings","Lover"
"6843",45,"I want to drive away with you","Bridge","Paper Rings","Lover"
"6844",46,"I want your complications too","Bridge","Paper Rings","Lover"
"6845",47,"I want your dreary Mondays","Bridge","Paper Rings","Lover"
"6846",48,"Wrap your arms around me, baby boy","Bridge","Paper Rings","Lover"
"6847",49,"Uh huh","Bridge","Paper Rings","Lover"
"6848",50,"I like shiny things, but I'd marry you with paper rings","Chorus","Paper Rings","Lover"
"6849",51,"Ah-ah, that's right, you're the one I want","Chorus","Paper Rings","Lover"
"6850",52,"I hate accidents except when we went from friends to this","Chorus","Paper Rings","Lover"
"6851",53,"Ah-ah, darling, you're the one I want","Chorus","Paper Rings","Lover"
"6852",54,"I like shiny things, but I'd marry you with paper rings","Chorus","Paper Rings","Lover"
"6853",55,"Uh huh, that's right","Chorus","Paper Rings","Lover"
"6854",56,"Darling, you're the one I want, and","Chorus","Paper Rings","Lover"
"6855",57,"I hate accidents except when we went from friends to this","Chorus","Paper Rings","Lover"
"6856",58,"Uh huh, that's right","Chorus","Paper Rings","Lover"
"6857",59,"Darling, you're the one I want","Chorus","Paper Rings","Lover"
"6858",60,"In paper rings, in picture frames, in all my dreams","Chorus","Paper Rings","Lover"
"6859",61,"You're the one I want","Chorus","Paper Rings","Lover"
"6860",62,"In paper rings, in picture frames, in all my dreams","Chorus","Paper Rings","Lover"
"6861",63,"Oh, you're the one I want","Chorus","Paper Rings","Lover"
"6862",64,"You're the one I want, one I want","Outro","Paper Rings","Lover"
"6863",65,"You're the one I want, one I want","Outro","Paper Rings","Lover"
"6864",1,"We were in the backseat","Verse 1","Cornelia Street","Lover"
"6865",2,"Drunk on something stronger than the drinks in the bar","Verse 1","Cornelia Street","Lover"
"6866",3,"""I rent a place on Cornelia Street""","Verse 1","Cornelia Street","Lover"
"6867",4,"I say casually in the car","Verse 1","Cornelia Street","Lover"
"6868",5,"We were a fresh page on the desk","Verse 1","Cornelia Street","Lover"
"6869",6,"Filling in the blanks as we go","Verse 1","Cornelia Street","Lover"
"6870",7,"As if the street lights pointed in an arrow head","Verse 1","Cornelia Street","Lover"
"6871",8,"Leading us home","Verse 1","Cornelia Street","Lover"
"6872",9,"And I hope I never lose you, hope it never ends","Chorus","Cornelia Street","Lover"
"6873",10,"I'd never walk Cornelia Street again","Chorus","Cornelia Street","Lover"
"6874",11,"That's the kinda heartbreak time could never mend","Chorus","Cornelia Street","Lover"
"6875",12,"I'd never walk Cornelia Street again","Chorus","Cornelia Street","Lover"
"6876",13,"And baby, I get mystified by how this city screams your name","Chorus","Cornelia Street","Lover"
"6877",14,"And baby, I'm so terrified of if you ever walk away","Chorus","Cornelia Street","Lover"
"6878",15,"I'd never walk Cornelia Street again","Chorus","Cornelia Street","Lover"
"6879",16,"I'd never walk Cornelia Street again","Chorus","Cornelia Street","Lover"
"6880",17,"Windows flung right open, autumn air","Verse 2","Cornelia Street","Lover"
"6881",18,"Jacket 'round my shoulders is yours","Verse 2","Cornelia Street","Lover"
"6882",19,"We bless the rains on Cornelia Street","Verse 2","Cornelia Street","Lover"
"6883",20,"Memorize the creaks in the floor","Verse 2","Cornelia Street","Lover"
"6884",21,"Back when we were card sharks, playing games","Verse 2","Cornelia Street","Lover"
"6885",22,"I thought you were leading me on","Verse 2","Cornelia Street","Lover"
"6886",23,"I packed my bags, left Cornelia Street","Verse 2","Cornelia Street","Lover"
"6887",24,"Before you even knew I was gone","Verse 2","Cornelia Street","Lover"
"6888",25,"But then you called, showed your hand","Pre-Chorus","Cornelia Street","Lover"
"6889",26,"I turned around before I hit the tunnel","Pre-Chorus","Cornelia Street","Lover"
"6890",27,"Sat on the roof, you and I","Pre-Chorus","Cornelia Street","Lover"
"6891",28,"I hope I never lose you, hope it never ends","Chorus","Cornelia Street","Lover"
"6892",29,"I'd never walk Cornelia Street again","Chorus","Cornelia Street","Lover"
"6893",30,"That's the kinda heartbreak time could never mend","Chorus","Cornelia Street","Lover"
"6894",31,"I'd never walk Cornelia Street again","Chorus","Cornelia Street","Lover"
"6895",32,"And baby, I get mystified by how this city screams your name","Chorus","Cornelia Street","Lover"
"6896",33,"And baby, I'm so terrified of if you ever walk away","Chorus","Cornelia Street","Lover"
"6897",34,"I'd never walk Cornelia Street again","Chorus","Cornelia Street","Lover"
"6898",35,"I'd never walk Cornelia Street again","Chorus","Cornelia Street","Lover"
"6899",36,"You hold my hand on the street","Bridge","Cornelia Street","Lover"
"6900",37,"Walk me back to that apartment","Bridge","Cornelia Street","Lover"
"6901",38,"Years ago, we were just inside","Bridge","Cornelia Street","Lover"
"6902",39,"Barefoot in the kitchen","Bridge","Cornelia Street","Lover"
"6903",40,"Sacred new beginnings","Bridge","Cornelia Street","Lover"
"6904",41,"That became my religion, listen","Bridge","Cornelia Street","Lover"
"6905",42,"I hope I never lose you","Chorus","Cornelia Street","Lover"
"6906",43,"I'd never walk Cornelia Street again","Chorus","Cornelia Street","Lover"
"6907",44,"Oh, never again","Chorus","Cornelia Street","Lover"
"6908",45,"And baby, I get mystified by how this city screams your name","Chorus","Cornelia Street","Lover"
"6909",46,"And baby, I'm so terrified of if you ever walk away","Chorus","Cornelia Street","Lover"
"6910",47,"I'd never walk Cornelia Street again","Chorus","Cornelia Street","Lover"
"6911",48,"I'd never walk Cornelia Street again","Chorus","Cornelia Street","Lover"
"6912",49,"I don't wanna lose you (Hope it never ends)","Post-Chorus","Cornelia Street","Lover"
"6913",50,"I'd never walk Cornelia Street again","Post-Chorus","Cornelia Street","Lover"
"6914",51,"I don't wanna lose you (Yeah)","Post-Chorus","Cornelia Street","Lover"
"6915",52,"""I rent a place on Cornelia Street""","Outro","Cornelia Street","Lover"
"6916",53,"I say casually in the car","Outro","Cornelia Street","Lover"
"6917",1,"My, my, my, my","Intro","Death By A Thousand Cuts","Lover"
"6918",2,"My, my, my, my","Intro","Death By A Thousand Cuts","Lover"
"6919",3,"My, my, my, my","Intro","Death By A Thousand Cuts","Lover"
"6920",4,"My, my, my, my","Intro","Death By A Thousand Cuts","Lover"
"6921",5,"My, my, my, my","Intro","Death By A Thousand Cuts","Lover"
"6922",6,"My, my, my, my","Intro","Death By A Thousand Cuts","Lover"
